A R burla mahila mahavidylaya, A. R. Burla Mahila Mahavidyalaya, score:0.90625
Shree Satya Sai Vidhayalai, Shree Satya Sai Vidyalaya, score:0.8461538461538461
Shree Satya Sai Vidhayalai, Shree Satya Sai vidhyalaya, score:0.8846153846153846
KVS AFS 1 JAMNAGAR, KVS AFS1 JAMNAGAR, score:0.9444444444444444
Kendriya Vidyalaya No 1 AFS Jamnagar, Kendriya Vidyalaya No 1 jamnagar, score:0.8888888888888888
Kendriya Vidyalaya No 1 AFS Jamnagar, Kendriya Vidyalaya no.1 JAMNAGAR, score:0.8611111111111112
Kendriya Vidyalaya No 1 AFS Jamnagar, Kendriya vidhyalaya NO 1 jamnagar, score:0.8611111111111112
Kendriya Vidyalaya No 1 AFS Jamnagar, Kendriya vidyalaya no-1 jamnagar, score:0.8611111111111112
Nand Vidhya Niketan, Nand Vidya Niketan, score:0.9473684210526316
K V NO.1 AFS JAMNAGAR, K v no 1 AF Jamnagar, score:0.9047619047619048
K V NO.1 AFS JAMNAGAR, K v no.1 afs jamnager, score:0.9523809523809523
K V NO.1 AFS JAMNAGAR, KV No 1AFS Jamnagar, score:0.8571428571428572
K V NO.1 AFS JAMNAGAR, KV no.1 AFS Jamnagar, score:0.9523809523809523
KV 1 Jamnagar, KV no.1 Jamnagar, score:0.8125
KENDRIYA VIDYALAYA NO. 1 JAMNAGAR, Kendriya Vidyalaya Air Force 1 Jamnagar, score:0.7948717948717949
KENDRIYA VIDYALAYA NO. 1 JAMNAGAR, Kendriya Vidyalaya No. 1 AFS Jamnagar, score:0.8918918918918919
Kendriya Vidyalaya ,  JAMNAGAR, GUJRAT, Kendriya Vidyalaya No.1 Jamnagar Gujarat, score:0.85
Kendriya Vidyalaya No.1, Kendriya vidyalay Af1, score:0.8260869565217391
Kendriya Vidyalaya ,  JAMNAGAR, GUJRAT, Kendriya vidyalay No-1 jamnagar Gujarat, score:0.8205128205128205
Kendriya Vidyalaya No.1, Kendriya vidyalaya 1, score:0.8695652173913043
Kendriya vidyalaya 1 Airforce station Jamnagarqq, Kendriya vidyalaya 1, Airforce station Jamnagar, score:0.9375
Kendriya Vidyalaya No.1, Kendriya vidyalaya AF1, score:0.8695652173913043
KENDRIYA VIDYALAYA NO. 1 JAMNAGAR, Kendriya vidyalaya No.1 Jamnagar, score:0.9696969696969697
KENDRIYA VIDYALAYA NO. 1 JAMNAGAR, Kendriya vidyalaya no 1 jamnagar AFS, score:0.8611111111111112
KENDRIYA VIDYALAYA NO. 1 JAMNAGAR, Kendriya vidyalaya no.1 afs Jamnagar, score:0.8888888888888888
Kvs -1, Kvs-1, score:0.8333333333333334
Nand Vidya Niketan, Nand Vidya Nikrtan, score:0.9444444444444444
Kendriya Vidhayalaya-1, Kendriya vidyalaya-1, score:0.9090909090909091
Kendriya vidyalay no.1 afs jamnagar, Kendriya vidyalaya no. 1 afs jamnagar, score:0.9459459459459459
Nand Vidya Niketan, Nandvidhiyaniketan, score:0.7777777777777778
Nand Vidya Niketan, Nandvidhya niketan, score:0.8888888888888888
Kv school, Nvn school, score:0.8
Kandriya vidhyalaya AFS1 Jamnagar, Kendriya Vidhyalay No-1 , Jamnagar, score:0.7941176470588236
Kandriya vidhyalaya AFS1 Jamnagar, Kendriya viddhyalaya I jamnagar, score:0.8181818181818181
Kandriya vidhyalaya AFS1 Jamnagar, Kendriya vidhyalay 1 jamnagar, score:0.8484848484848485
Kandriya vidhyalaya AFS1 Jamnagar, Kendriya vidhyalaya no.1 Afs.1 jamnagar, score:0.8205128205128205
Kendriya Vidyalaya No. 1, Kendriya vidyalaya no 1, score:0.9583333333333334
Kendriya vidyalay sangathan No 1 AFS Jamnagar, Kendriya vidyalaya no 1 AFS jamnagar, score:0.8
Kandriya vidhyalaya AFS1 Jamnagar, Kendriya vidyalaya no 1 jamnagar, score:0.8484848484848485
Kendriya Vidyalaya No. 1, Kendriya vidyalaya no.1, score:0.9583333333333334
Kendriya vidyalay sangathan No 1 AFS Jamnagar, Kendriya vidyalaya no.1 AFS Jamnagar, score:0.7777777777777778
Kandriya vidhyalaya AFS1 Jamnagar, Kendriya vidyalaya no.1 jamnagar, score:0.8484848484848485
Kv N.o 1 AFS Jamnagar, Kv no-1 AFS Jamnagar, score:0.9047619047619048
Kv N.o 1 AFS Jamnagar, Kv. No1 Afs jamnagar, score:0.8571428571428572
NAND VIDYA NIKETAN JAMNAGAR, NAND VIDYA NIKETAN, JAMNAGAR, score:0.9642857142857143
N v n.school, NVN School, score:0.75
NAND VIDYA NIKETAN JAMNAGAR, Nand Vidya Niketan , jamnagar, score:0.9310344827586207
Nand Vidya Niketan, Nand Vidya Niketen, score:0.9444444444444444
Nand Vidya Niketan, Nand vidhya Niketan, score:0.9473684210526316
Shree Satya Sai Vidhalay, Shree Satya Sai vidyalaya, score:0.92
Shree Satya Sai Vidhalay, Shree stay sai vidhyalay, score:0.8333333333333334
Shree Satya Sai Vidhalay, Shri Satya Sai Vidyalaya, score:0.8333333333333334
NAND BIDYA NIKETAN, Nand Vidya Niketan, score:0.9444444444444444
Nand Vidhya Niketan Jamnagar, Nand Vidya Niketan, Jamnagar, score:0.9285714285714286
Nand Vidhya Niketan Jamnagar, Nand vidya Niketan,jamnagar, score:0.9285714285714286
Nand Vidhya Niketan Jamnagar, Nand vidya niketan jamnagar, score:0.9642857142857143
SHREE SATYASAI VIDYALAYA, Shree Satya Sai Vidhyalay, score:0.88
SHREE SATYASAI VIDYALAYA, Shree Satya Sai Vidhyalaya, score:0.9230769230769231
SHREE SATYASAI VIDYALAYA, Shree Satya Sai Vidyalaya, score:0.96
Satya Sai Vidhyalaya Jamnagar, Shree Satya Sai Vidyalaya Jamnagar, score:0.7941176470588236
SHREE SATYASAI VIDYALAYA, Shree satya sai vidhayal, score:0.7916666666666666
SHREE SATYASAI VIDYALAYA, Shree satya sai vidhyalay,, score:0.8846153846153846
NAND BIDYA NIKETAN, nand Vidhya Niketan, score:0.8947368421052632
K. V 1  Air force jamnagar, K. V. Air force jamnagar, score:0.8846153846153846
KV 1 AFS JAMNAGAR, KV NO 1 AFS JAMNAGAR, score:0.85
COVASH, Junagadh, CoVSAH, junagadh, score:0.875
Poly technique in horticulter, Poly technique in horticulture, score:0.9333333333333333
Poly technique in horticulter, Polytechnic in horticulture, score:0.7931034482758621
Polytechnic in Horticulture , JAU ., Polytechnic in horticulture , junagadh, score:0.8421052631578947
Polytechnic in Horticulture , JAU ., Polytechnic in horticulture JAU, score:0.8857142857142857
Polytechnic in Horticulture , JAU ., Polytechnic in horticulture jau junagadh, score:0.775
Polytechnic in Horticulture , JAU ., Polytechnic in horticulture junagadh, score:0.8055555555555556
Polytechnic in Horticulture , JAU ., Polytechnic in horticulture,jau, score:0.8857142857142857
Polytechnic in Horticulture , JAU ., Polytechnic in horticulture,jau junagadh, score:0.75
R. J. H. High school, R.J.H high school, score:0.85
R. J. H. High school, R.j.h.high school, score:0.85
R. J. H. High school, RJH HIGH SCHOOL, score:0.75
આર.જે.એચ.હાઇસકૂલ, આર.જે.એચ.હાઇસ્કુલ, score:0.8823529411764706
R J H high school, R.J.H High school, score:0.8823529411764706
R J H high school, R.J.H.High School, score:0.8235294117647058
R.j.h high school  dhasa jn., RJH High School Dhasa jn, score:0.8571428571428572
R J H high school, RJH high school, score:0.8823529411764706
Shree R J H High School, Shree R. J. H. High school, score:0.8846153846153846
R.j.h high school  dhasa jn., Shree R.J.H. High school Dhasa Jn., score:0.7647058823529411
Shree R J H High School, Shree R.J.H.high school, score:0.8695652173913043
R J H HISG SCHOOL, R j h his school, score:0.9411764705882353
R. J. H High School dhasa jn, R. J. H. High school dhasa janction, score:0.8
R.J.H.higth school, R.j.h.high school, score:0.9444444444444444
R J H HISG SCHOOL, Rjh his school, score:0.8235294117647058
SHREE R. J. H. HIGH SCHOOL, Shree R J H high school, score:0.8846153846153846
SHREE R. J. H. HIGH SCHOOL, Shree R.J.H high school, score:0.8846153846153846
SHREE R. J. H. HIGH SCHOOL, Shree R.J.H.Highschool, score:0.8461538461538461
SHREE R. J. H. HIGH SCHOOL, Shree Rjh high school, score:0.8076923076923077
SHREE R. J. H. HIGH SCHOOL, Shree r j h hight school, score:0.8461538461538461
Sarvoday Kanya vidyalay, Sarvodaya Kanya vidyalaya, score:0.92
Kendriya vidyalaya Bairagarh, Kendriya vidyalaya. Bairagarh, score:0.9655172413793104
Saraswati Vidya Mandir Sr. Sec. School, Saraswati Vidya Mandir Sr. Sec. school., score:0.9743589743589743
G..R.N.S.B.V.M, G.R.N.S.B.V.M, score:0.9285714285714286
DANILIMDA URDU SCHOOL NO-4, Danilimda Urdu School No 4, score:0.9615384615384616
Sheth C N Bal Vidhyalay, Sheth C.N.Balvidyalaya, score:0.782608695652174
Kendriya vidyalay, Kendriya vidyalaya, score:0.9444444444444444
L.D. College of engineering, LD college of engineering, score:0.9259259259259259
MAHARAJA AGRSEN VIDYALAYA, Maharaja Agrasen Vidhyalaya, score:0.9259259259259259
MAHARAJA AGRSEN VIDYALAYA, Maharaja Agrasen Vidyalaya, score:0.9615384615384616
Kendra Vidhyalaya,SAC, Kendriya vidhyalay KV sac, score:0.76
Kendra Vidhyalaya,SAC, Kendriya vidhyalay sac., score:0.782608695652174
Kendra Vidhyalaya,SAC, Kendriya vidyalaya, SAC, score:0.8260869565217391
Maharaja Agrasen Vidhyalaya, Maharaja Agrasen Vidyalaya, score:0.962962962962963
Sheth CN English Medium School, Sheth c n English medium school, score:0.967741935483871
Kendriya vidyalaya, kendriya vidyalaya sac, score:0.8181818181818181
BAPUNAGAR URDU NO 2, BAPUNAGAR URDU NO 8, score:0.9473684210526316
BAPUNAGAR URDU SCHOOL NO.8, Bapunagar urdu school no 8, score:0.9615384615384616
Smt. S. M. Shah pharmacy college, Smt.s.m.shah pharmacy clg, score:0.78125
Kendriya vidayalay, Kendriya vidyalaya, score:0.8888888888888888
Maharaja Agrasen Vidhlaya, Maharaja Agrasen Vidyalaya, score:0.9230769230769231
Maharaja Agrasen Vidhlaya, Maharajah Agrasen Vidyalaya, score:0.8888888888888888
DELHI PUBLIC SCHOOL, DELHI PUBLIC SCHOOL BOPAL, score:0.76
Delhi Public School, Bopal, Delhi Public School-Bopal, score:0.9230769230769231
Delhi Public School - Bopal, Ahmedabad, Delhi Public School-Bopal, Ahmedabad, score:0.9473684210526316
Delhi Public School - Bopal, Ahmedabad, Delhi public school bopal Ahmed's, score:0.8157894736842105
KENDRIYA VIDYALAYA, Kendriya Vidhyalaya SAC, score:0.782608695652174
KENDRIYA VIDYALAYA, Kendriya Vidyalaya SAC, score:0.8181818181818181
Maharaja Agrasen vidyalay, Maharaja Agrsen Vidhyalay, score:0.92
Maharaja Agrasen vidhyalay p, Maharaja agrasen vidyalaya, score:0.8928571428571429
P m g adarsh highschool, P m g adarsh hischool, score:0.9130434782608696
Devasya International School, Nikol, Ahmedabad, Devasya International School, Nikol., score:0.7608695652173914
Kendriya vidyalaya SAC, Ahmedabad, Kendriya vidyalaya SAC, Vastrapur, score:0.7575757575757576
P m g thakar adarsh highschool, P. M. G thakar adarsh high school kadi, score:0.7894736842105263
P. M. G ઠાકર આદર્શ hischool, P.M.G. ઠાકર આદર્શ hischool, score:0.8888888888888888
P m g thakar adarsh highschool, P.m.g.thakar aadarsh high school, score:0.84375
Adrsh high school kadi, PMG Adarsh Highschool KADI, score:0.7692307692307692
P m g thakar adarsh highschool, PMG THAKAR ADARSH HIGH SCHOOL, score:0.9
P m g thakar adarsh highschool, PMG THAKAR ADARSH HIGHSCHHOL, score:0.9
Pmg thakar high school, Pmg thankr high scool, score:0.8636363636363636
Sankalchand Patel college of engineering, Sankalchand patel college university, score:0.75
Sankalchand patel university, Sankarchand patel university, score:0.9642857142857143
Collage, College, score:0.8571428571428572
GOVERNMENT ARTS AND COMMERECE COLLEGE,JADAR, Goverment arts and commerce collage jadar, score:0.9069767441860466
GOVERNMENT ARTS AND COMMERECE COLLEGE,JADAR, Goverment arts commerce collage jadar, score:0.813953488372093
GOVERNMENT ARTS AND COMMERECE COLLEGE,JADAR, Government Arts and commerce College jadar., score:0.9302325581395349
GOVERNMENT ARTS AND COMMERECE COLLEGE,JADAR, Government arts and commerce college,jadar, score:0.9767441860465116
Arts and commerce College jadar, Govt arts and commerce college jadar, score:0.8611111111111112
Govt commerce and arts collage, Govt commerce and arts collagr, score:0.9666666666666667
GOVERNMENT ARTS AND COMMERECE COLLEGE,JADAR, government arts and commerce college jadar, score:0.9534883720930233
College of agriculture, College of agriculture vaso, score:0.8148148148148149
Anand Niketan school Mehsana, Anand niketan mehsana, score:0.75
Mst . sarvajanik mahila college, Mst Sarvjanik mahila college, score:0.9032258064516129
Mst . sarvajanik mahila college, Mst sarvajnik mahila college, score:0.9032258064516129
J.M Chaudhary sarvajanik vidhyalaya, SHREE J.M. Chaudhary sarvajanik vidhalay, score:0.775
Sabari Vidya Vihar, Sabri vidhya vihar, score:0.8888888888888888
Sakchand patel university, Shankarchand Patel University, score:0.8620689655172413
SMT A.S chaudhary Mahila Atrs college, Smt a.s Chaudhary mahila college, score:0.8648648648648649
SMT A.S chaudhary Mahila Atrs college, Smt a.s.chaudhary mahila college, score:0.8378378378378378
Mst . sarvajanik mahila college, Smt sarvajanik mahila college, score:0.8709677419354839
Mst . sarvajanik mahila college, Smt sarvajnik mahila college, score:0.8387096774193549
SMT A.S chaudhary Mahila Atrs college, Smt. A. S. Chaudhary mahila Arts college, score:0.875
SMT A.S chaudhary Mahila Atrs college, Smt. A.S. Chaudhary Mahila Arts college, score:0.8974358974358975
Sakchand patel university, sankalchand patel university, score:0.8928571428571429
ANAD NIKETAN, ANAND NIKATAN, score:0.8461538461538461
ANAD NIKETAN, Anand Niketan, score:0.9230769230769231
ANAD NIKETAN, Anandniketan, score:0.8333333333333334
GEC PATAN, GEC, PATAN, score:0.9
GUJARAT UNIVERSITY, Ganpat University, score:0.7777777777777778
M.N.College, MN College, score:0.8181818181818181
Mahesana, Mehsana, score:0.75
P.M.G THAKAR  ADARSH  HIGH SCHOOL, P.M.G. THAKAR ADARSH HIGH SHCOOL, score:0.8484848484848485
P.M.G THAKAR  ADARSH  HIGH SCHOOL, P.M.G. Thakar Adarsh Highschool, score:0.8787878787878788
P.M.G THAKAR  ADARSH  HIGH SCHOOL, PMG THAKAR  ADARSH HIGH SCHOOL, score:0.9090909090909091
P.M.G THAKAR  ADARSH  HIGH SCHOOL, PMG THAKAR ADARSH HIGH SCHOL, score:0.8484848484848485
P.M.G THAKAR  ADARSH  HIGH SCHOOL, PMG THAKAR ADARSH HIGH SCHOOL, score:0.8787878787878788
PMG HIGHI SCHOOL, SV High school, score:0.75
Sabri Vidhya Vihar, Sabri Vidhyavihar, score:0.9444444444444444
Sakalchand patel university, Sankalchand patel university, score:0.9642857142857143
Shri S. V Shah vidhyavihar, Shri S.V. shah vidhyavihar, score:0.9230769230769231
Shri S. V Shah vidhyavihar, Shri S.v shah vidhyavihar, score:0.9615384615384616
Shri S. V Shah vidhyavihar, Shri S.v.shah vidhyavihar, score:0.9230769230769231
Shri sarvjanik vidhyalay, Shri sharvjanik vidhyalay, score:0.96
Spce, Spcu, score:0.75
SHREE VR PATEL COLLAGE OF COMMERCE, V. S. Patel college of commerce, score:0.7647058823529411
PDEU  Gandhinagar, VGEC GANDHINAGAR, score:0.7647058823529411
SHREE VR PATEL COLLAGE OF COMMERCE, Vr Patel college of commerce, score:0.7941176470588236
ADARSH, aadarsh, score:0.8571428571428572
P.M.G THAKAR  ADARSH  HIGH SCHOOL, p.m.g thakar adarsh high shcool, score:0.8787878787878788
P.M.G THAKAR  ADARSH  HIGH SCHOOL, pmg thakar adarsh highschool, score:0.8484848484848485
PMG THAKAR, pmgthakar, score:0.9
Anand Niketan Mehsan, Anand Niketan School, score:0.75
Sakalchand Patel University, Sakalchand University, score:0.7777777777777778
Sakalchand Patel University, Sankalchand patel university, score:0.9642857142857143
Sakalchad patel, Sankarchand Patel, score:0.8235294117647058
Sakalchand Patel University, Shakal chand Patel University, score:0.9310344827586207
Sarasvati shishu Balmandir, Sarasvati sisu mandir, score:0.8076923076923077
Sarasvati shishu Balmandir, Saraswati shishu mandir, score:0.8461538461538461
Sarasvati sisu mandir harij, Saraswati sisumandir harij, score:0.9259259259259259
SHREE SARASVATI VIDHYA MANDIR, Saree saraswati shishu mandir, score:0.7586206896551724
Sarasvati shishu Balmandir, Sarshvati shishumandir, score:0.7692307692307692
Sarvati madyamik sheshi mandir, Sarvati madyamik shishu mandir, score:0.9333333333333333
SISU MANDIR HARIJ, Shishu Mandir harij, score:0.8947368421052632
Shishu Mandir, Shishu mndir, score:0.9230769230769231
SISU MANDIR HARIJ, Shishumandir harij, score:0.8333333333333334
SHREE SARASVATI VIDHYA MANDIR, Shre Sarasvati vidhyamandir, score:0.9310344827586207
Shree Sarasvati madhyamik vidya, Shree Sarasvati madhymik vidyamandir, score:0.8055555555555556
Shree Sarasvati madhyamik vidya, Shree Saraswati Madhyamik vidyalaya, score:0.8571428571428572
SHREE SARASVATI VIDHYA MANDIR, Shree Saraswati Shishu Mandir, score:0.7931034482758621
Shree Sarasvati shishumandir Harij, Shree Saraswati Sisumandir harij, score:0.9117647058823529
Shree Sarasvati madhyamik vidya, Shree Saraswati madhyamik harij, score:0.8064516129032258
Shree Sarasvati shishumandir Harij, Shree Sharashwati Sisu mandir Harij, score:0.8285714285714285
SHREE SARASVATI VIDHYA MANDIR, Shree sarasvati Shishu Mandir, score:0.8275862068965517
Shree Saraswati prathmik Vidhya mandir, Shree sarasvati madhyamik vidhya mandir, score:0.8461538461538461
Shree sarasvati madhyamik vidhya mandir, harij, Shree sarasvati madhyamik vidhyamandir, score:0.8260869565217391
Shree Sarasvati shishumandir Harij, Shree sarasvati shishu mandir harij, score:0.9714285714285714
Shree Sarasvati shishumandir Harij, Shree sarasvati shishumandir, score:0.8235294117647058
Shree Sarasvati shishumandir Harij, Shree sarasvati shisumandir, score:0.7941176470588236
SHREE SARASVATI VIDHYA MANDIR, Shree sarasvati sisu mandir, score:0.8275862068965517
Shree sarasvati madhyamik vidhya mandir, harij, Shree saraswati madhyamik vidhya Mandir harij, score:0.9565217391304348
Shree Saraswati prathmik Vidhya mandir, Shree saraswati madhyamik vidhya mandir, score:0.8717948717948718
